devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.755737,0.042344,3458.935529,21.688391,4539.853479,140605799.000000,8998771136.000000
rxCtr,6.765406,0.000660,3463.888093,0.346085,4546.353055,140605798.000000,8998771072.000000
