devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.460473,0.044966,4843.761966,23.022603,6357.437676,199364199.000000,12759308736.000000
rxCtr,9.278182,0.001607,4750.429109,0.822679,6234.938206,195314958.000000,12500157312.000000
