devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.459976,0.046830,4843.507404,23.976296,6357.103620,197795395.000000,12658905280.000000
rxCtr,9.398138,0.001064,4811.846651,0.545793,6315.548730,196268055.000000,12561155520.000000
