devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.326720,0.045990,4775.279955,23.547167,6267.555092,194904921.000000,12473914944.000000
rxCtr,9.337191,0.000901,4780.641646,0.463074,6274.592161,194904920.000000,12473914880.000000
