devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.719247,0.042745,3440.254181,21.878399,4515.333696,140375399.000000,8984025536.000000
rxCtr,6.728954,0.000744,3445.224233,0.385505,4521.856806,140375398.000000,8984025472.000000
