devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.534135,0.045881,3345.476916,23.491422,4390.938582,116942321.000000,7484308544.000000
rxCtr,6.427977,0.007894,3291.124511,4.040243,4319.600840,114688658.000000,7340074112.000000
