devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.904858,0.043435,3535.286876,22.238734,4640.064117,144101164.000000,9222474496.000000
rxCtr,6.914804,0.000646,3540.379501,0.334062,4646.748096,144101163.000000,9222474432.000000
