devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.683484,0.042141,3421.943393,21.576057,4491.300788,138648665.000000,8873514560.000000
rxCtr,6.693130,0.000573,3426.882648,0.301845,4497.783476,138648664.000000,8873514496.000000
