devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,5.948104,0.039749,3045.429004,20.351049,3997.125643,107079043.000000,6853058752.000000
rxCtr,5.943593,0.010803,3043.119424,5.544019,3994.094244,106856326.000000,6838804864.000000
