devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,7.063522,0.034482,3616.522938,17.655013,4746.686424,147991736.000000,9471471104.000000
rxCtr,7.071386,0.000505,3620.549658,0.262327,4751.971426,147991735.000000,9471471040.000000
