devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.324960,0.049647,4774.378925,25.419599,6266.372499,166187921.000000,10636026944.000000
rxCtr,9.337293,0.000916,4780.694457,0.476717,6274.661385,166187918.000000,10636026752.000000
