devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.445818,0.040217,4324.258402,20.591337,5675.589279,176824172.000000,11316747008.000000
rxCtr,8.454982,0.000794,4328.951038,0.412644,5681.748213,176685614.000000,11307879296.000000
