devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.532381,0.046269,4880.578816,23.689857,6405.759830,199794712.000000,12786861568.000000
rxCtr,9.395654,0.001180,4810.575265,0.603069,6313.879960,196707900.000000,12589305600.000000
