devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.328189,0.049957,5288.032198,25.577875,6940.542388,217380069.000000,13912324416.000000
rxCtr,10.339319,0.000723,5293.731791,0.374173,6948.022888,217380068.000000,13912324352.000000
