devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,5.915089,0.040631,3028.525484,20.803397,3974.939797,105795675.000000,6770923200.000000
rxCtr,5.880400,0.016974,3010.764648,8.693238,3951.628601,105081271.000000,6725201344.000000
