devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,0.604412,0.002530,309.458983,1.295252,406.164916,12693884.000000,812408576.000000
rxCtr,0.605002,0.000855,309.761105,0.437773,406.561451,12693883.000000,812408512.000000
