devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.719483,0.041880,3440.374786,21.442576,4515.492016,140459604.000000,8989414656.000000
rxCtr,6.729062,0.000579,3445.279786,0.300217,4521.929719,140459603.000000,8989414592.000000
