devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.406311,0.050076,5328.031020,25.639491,6993.040849,217578929.000000,13925051456.000000
rxCtr,10.357311,0.043199,5302.943100,22.118698,6960.112818,216318009.000000,13844352576.000000
