devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,14.859436,0.083573,7608.030203,42.788907,9985.539908,250960447.000000,16061468608.000000
rxCtr,9.299584,0.001495,4761.387008,0.766663,6249.320449,156832160.000000,10037258240.000000
