devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,14.860110,0.080872,7608.375758,41.406839,9985.993417,247057182.000000,15811659648.000000
rxCtr,9.367197,0.001107,4796.005553,0.559335,6294.757117,155514195.000000,9952908480.000000
