devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,14.863362,0.075098,7610.040748,38.450028,9988.178704,293869583.000000,18807653312.000000
rxCtr,8.486541,0.001439,4345.109420,0.742538,5702.956042,167604189.000000,10726668096.000000
