devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.802059,0.042756,4506.653839,21.891858,5914.983290,184371670.000000,11799786880.000000
rxCtr,8.804609,0.032204,4507.959619,16.488529,5916.697000,184234061.000000,11790979904.000000
