devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,14.865209,0.071249,7610.986244,36.479728,9989.419613,312775069.000000,20017604416.000000
rxCtr,9.368426,0.001306,4796.634289,0.668761,6295.582504,196916667.000000,12602666688.000000
