devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.108725,0.054294,5175.666600,27.798465,6793.062592,181346711.000000,11606189504.000000
rxCtr,6.787159,0.001432,3475.025742,0.730068,4560.971206,121596664.000000,7782186496.000000
