devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.189988,0.044001,4705.273360,22.528763,6175.671403,191910548.000000,12282275072.000000
rxCtr,9.200052,0.000860,4710.426880,0.450734,6182.435279,191910547.000000,12282275008.000000
