devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.532230,0.046052,4880.501594,23.578868,6405.658469,198058962.000000,12675773568.000000
rxCtr,9.386033,0.000911,4805.649045,0.465599,6307.414371,194801203.000000,12467276992.000000
