devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.605184,0.047402,4917.853825,24.269650,6454.683263,200124722.000000,12807982208.000000
rxCtr,9.386026,0.001253,4805.645524,0.640852,6307.409674,195340216.000000,12501773824.000000
