devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.503093,0.041496,4353.583341,21.246230,5714.078236,178134062.000000,11400579968.000000
rxCtr,8.512570,0.000733,4358.435958,0.377976,5720.447194,178134061.000000,11400579904.000000
