devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,1.965224,0.009303,1006.194709,4.763284,1320.630590,40823582.000000,2612709248.000000
rxCtr,1.967406,0.000691,1007.312082,0.354137,1322.097108,40823581.000000,2612709184.000000
