devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.324639,0.050218,4774.214436,25.712013,6266.156617,166045190.000000,10626892160.000000
rxCtr,9.337161,0.000646,4780.626960,0.332927,6274.572775,166045187.000000,10626891968.000000
