devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,7.813292,0.037310,4000.405242,19.102517,5250.531985,164436617.000000,10523943488.000000
rxCtr,7.821631,0.000551,4004.675190,0.288302,5256.136115,164436616.000000,10523943424.000000
