devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.445542,0.041520,4324.117309,21.258604,5675.404095,176902413.000000,11321754432.000000
rxCtr,8.455071,0.000638,4328.996775,0.334508,5681.808200,176902412.000000,11321754368.000000
