devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.620153,0.042237,4413.517922,21.625745,5792.742416,179697512.000000,11500640768.000000
rxCtr,8.629821,0.000702,4418.468464,0.368284,5799.239783,179697511.000000,11500640704.000000
