devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.123065,0.044125,4671.008996,22.591942,6130.699425,191073978.000000,12228734592.000000
rxCtr,9.125221,0.035142,4672.113356,17.991816,6132.148713,190923610.000000,12219111040.000000
