devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.679713,0.047570,4956.012377,24.356490,6504.766380,200939620.000000,12860135680.000000
rxCtr,9.367659,0.000494,4796.241401,0.250989,6295.066839,194240521.000000,12431393344.000000
