devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.740346,0.042917,4475.056538,21.973842,5873.511833,183216310.000000,11725843840.000000
rxCtr,8.750164,0.000797,4480.084162,0.417819,5880.110463,183216309.000000,11725843776.000000
