devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.387032,0.049773,4806.159945,25.483872,6308.085088,167779595.000000,10737894080.000000
rxCtr,9.284141,0.000827,4753.480397,0.434739,6238.942951,165709914.000000,10605434496.000000
