devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.755856,0.046618,4994.998111,23.868473,6555.935125,205358024.000000,13142913536.000000
rxCtr,9.360140,0.036613,4792.391950,18.746108,6290.014362,196825549.000000,12596835136.000000
