devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.134111,0.048749,5188.664429,24.959803,6810.122231,212945317.000000,13628500288.000000
rxCtr,6.783688,0.001551,3473.248165,0.794258,4558.638217,142388642.000000,9112873088.000000
