devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,7.910112,0.042032,4049.976720,21.521108,5315.594565,142173224.000000,9099086336.000000
rxCtr,7.920614,0.000508,4055.354620,0.266866,5322.652939,142173221.000000,9099086144.000000
