devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,3.915594,0.018571,2004.783971,9.508480,2631.279004,81762823.000000,5232820672.000000
rxCtr,3.919928,0.000851,2007.003390,0.436594,2634.191941,81762822.000000,5232820608.000000
