devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.121375,0.050452,5182.143720,25.831137,6801.563776,211921747.000000,13562991808.000000
rxCtr,6.134312,0.001517,3140.767884,0.775630,4122.257805,128314541.000000,8212130624.000000
