# started on Wed Jan  9 14:44:04 2019

3735880;;branch-instructions;4471410;100.00;;
100936;;branch-misses;12285163;100.00;2.70;of all branches
548;;cache-misses;19987286;100.00;0.351;of all cache refs
156117;;cache-references;23407387;83.96;;
65635727;;cpu-cycles;25477117;67.47;;
161131069;;instructions;35927660;74.52;2.45;insn per cycle
;;;;;0.23;stalled cycles per insn
102154855;;ref-cycles;46087900;78.95;;
37334219;;idle-cycles-frontend;51100974;78.98;56.88;frontend cycles idle
612504;;L1-dcache-load-misses;58626118;74.58;0.80;of all L1-dcache hits
76513398;;L1-dcache-loads;32640622;33.53;;
397520;;L1-dcache-prefetch-misses;25552475;24.53;;
322244;;L1-dcache-store-misses;13154359;11.90;;
33014730;;L1-dcache-stores;11089934;9.62;;
426804;;L1-icache-load-misses;4758172;4.13;;
<not counted>;;LLC-load-misses;0;0.00;;
<not counted>;;LLC-loads;0;0.00;;
<not counted>;;LLC-prefetch-misses;0;0.00;;
<not counted>;;LLC-prefetches;0;0.00;;
<not counted>;;LLC-store-misses;0;0.00;;
<not counted>;;LLC-stores;0;0.00;;
<not counted>;;branch-load-misses;0;0.00;;
<not counted>;;branch-loads;0;0.00;;
<not counted>;;dTLB-load-misses;0;0.00;;
<not counted>;;dTLB-loads;0;0.00;;
<not counted>;;dTLB-store-misses;0;0.00;;
<not counted>;;dTLB-stores;0;0.00;;
<not counted>;;iTLB-load-misses;0;0.00;;
<not counted>;;node-load-misses;0;0.00;;
<not counted>;;node-loads;0;0.00;;
<not counted>;;node-prefetch-misses;0;0.00;;
<not counted>;;node-prefetches;0;0.00;;
<not counted>;;node-store-misses;0;0.00;;
<not counted>;;node-stores;0;0.00;;
