# started on Fri Jan 11 21:53:42 2019

100225356;;branch-instructions;49826907;42.41;;
1037399;;branch-misses;69033990;55.20;1.04;of all branches
2444;;cache-misses;42574920;34.04;0.385;of all cache refs
220446546;;ref-cycles;55801104;44.62;;
635426;;cache-references;43181365;34.53;;
901995;;L1-dcache-load-misses;22026982;17.63;2.68;of all L1-dcache hits
33641119;;L1-dcache-loads;5243611;12.73;;
126089;;L1-dcache-store-misses;5251044;11.99;;
13201356;;L1-dcache-stores;5246973;11.30;;
177;;LLC-load-misses;6525504;12.96;0.13;of all LL-cache hits
140971;;LLC-loads;6520086;12.31;;
57;;LLC-store-misses;17791528;26.12;;
8526;;LLC-stores;19607783;27.02;;
760747;;branch-load-misses;40307346;43.22;;
88633498;;branch-loads;49624237;48.38;;
