# started on Fri Jan 11 21:36:02 2019

64668470;;branch-instructions;181791;0.16;;
64461;;branch-misses;7960426;100.00;0.10;of all branches
539;;cache-misses;11454799;100.00;0.238;of all cache refs
44049420;;ref-cycles;24934186;100.00;;
226116;;cache-references;41297697;99.83;;
441215;;L1-dcache-load-misses;46676537;85.43;0.88;of all L1-dcache hits
49922873;;L1-dcache-loads;19568121;32.11;;
221875;;L1-dcache-store-misses;24166074;30.67;;
23130389;;L1-dcache-stores;22358477;26.84;;
297;;LLC-load-misses;18345293;18.88;0.10;of all LL-cache hits
305535;;LLC-loads;23564498;22.05;;
190;;LLC-store-misses;14033010;12.62;;
14607;;LLC-stores;4323247;3.89;;
921675;;branch-load-misses;4323247;3.89;;
95223602;;branch-loads;4323247;3.89;;
