# started on Fri Jan 11 21:40:39 2019

2653985;;branch-instructions;5708880;100.00;;
103750;;branch-misses;16181985;100.00;3.91;of all branches
1347;;cache-misses;30001523;100.00;0.248;of all cache refs
49463340;;ref-cycles;36111661;100.00;;
542705;;cache-references;34225119;85.82;;
840802;;L1-dcache-load-misses;26138470;61.76;2.56;of all L1-dcache hits
32813763;;L1-dcache-loads;5332061;11.79;;
374151;;L1-dcache-store-misses;2893746;6.40;;
<not counted>;;L1-dcache-stores;0;0.00;;
<not counted>;;LLC-load-misses;0;100.00;;
<not counted>;;LLC-loads;0;100.00;;
<not counted>;;LLC-store-misses;0;100.00;;
<not counted>;;LLC-stores;0;100.00;;
<not counted>;;branch-load-misses;0;100.00;;
<not counted>;;branch-loads;0;100.00;;
