# started on Fri Jan 11 21:38:21 2019

1423061;;branch-instructions;1983838;100.00;;
194809;;branch-misses;25419200;100.00;13.69;of all branches
1025;;cache-misses;29905331;100.00;0.227;of all cache refs
64545440;;ref-cycles;39347438;100.00;;
450557;;cache-references;58059752;96.83;;
831800;;L1-dcache-load-misses;48793330;65.75;1.31;of all L1-dcache hits
63398697;;L1-dcache-loads;20056989;25.07;;
324485;;L1-dcache-store-misses;5807049;7.26;;
<not counted>;;L1-dcache-stores;0;0.00;;
<not counted>;;LLC-load-misses;0;100.00;;
<not counted>;;LLC-loads;0;100.00;;
<not counted>;;LLC-store-misses;0;100.00;;
<not counted>;;LLC-stores;0;100.00;;
<not counted>;;branch-load-misses;0;100.00;;
<not counted>;;branch-loads;0;100.00;;
