# started on Fri Jan 11 21:37:34 2019

73313998;;branch-instructions;59259407;62.70;;
744883;;branch-misses;55699404;58.93;1.02;of all branches
1618;;cache-misses;41946618;44.38;0.271;of all cache refs
159863374;;ref-cycles;43132689;45.63;;
597927;;cache-references;24787201;26.22;;
971190;;L1-dcache-load-misses;10480022;11.10;5.62;of all L1-dcache hits
17274356;;L1-dcache-loads;4629762;21.41;;
98303;;L1-dcache-store-misses;5936486;22.51;;
9485856;;L1-dcache-stores;9390598;30.28;;
139;;LLC-load-misses;5799607;18.03;0.11;of all LL-cache hits
132322;;LLC-loads;5784258;15.72;;
59;;LLC-store-misses;5807205;15.29;;
7371;;LLC-stores;8423051;18.63;;
405736;;branch-load-misses;13172108;26.36;;
48836472;;branch-loads;28081534;43.28;;
