# started on Fri Jan 11 21:49:51 2019

85664512;;branch-instructions;7660995;7.27;;
828341;;branch-misses;9639040;9.15;0.97;of all branches
515;;cache-misses;18782744;100.00;0.244;of all cache refs
41094720;;ref-cycles;23760192;100.00;;
211311;;cache-references;29229991;93.88;;
333572;;L1-dcache-load-misses;25276240;72.39;0.98;of all L1-dcache hits
34026994;;L1-dcache-loads;12089778;27.97;;
162098;;L1-dcache-store-misses;16995697;32.74;;
19527515;;L1-dcache-stores;25868959;37.44;;
705;;LLC-load-misses;27976259;35.02;0.23;of all LL-cache hits
306010;;LLC-loads;21910532;24.08;;
165;;LLC-store-misses;19896730;19.94;;
84793;;LLC-stores;14423107;13.68;;
847152;;branch-load-misses;14423107;13.68;;
86533867;;branch-loads;14423107;13.68;;
