# started on Sun Jan 13 18:31:29 2019

80161349;;branch-instructions;1114305;1.04;;
68932;;branch-misses;8740850;100.00;0.09;of all branches
707;;cache-misses;25385918;100.00;0.323;of all cache refs
52359040;;ref-cycles;30382812;100.00;;
219119;;cache-references;36940154;97.51;;
387072;;L1-dcache-load-misses;37459529;81.08;0.87;of all L1-dcache hits
44714415;;L1-dcache-loads;16985471;30.96;;
213395;;L1-dcache-store-misses;22182692;32.44;;
22392045;;L1-dcache-stores;24327647;30.72;;
251;;LLC-load-misses;22917325;25.10;0.09;of all LL-cache hits
287681;;LLC-loads;22300143;21.97;;
193;;LLC-store-misses;16146498;15.03;;
14140;;LLC-stores;5949675;5.54;;
881257;;branch-load-misses;5949675;5.54;;
90954015;;branch-loads;5949675;5.54;;
