# started on Sun Jan 13 18:37:37 2019

90945114;;branch-instructions;52483298;47.77;;
892261;;branch-misses;45195244;41.13;0.98;of all branches
1702;;cache-misses;43262879;39.38;0.284;of all cache refs
190828663;;ref-cycles;45762766;41.65;;
598728;;cache-references;39195325;35.67;;
916768;;L1-dcache-load-misses;19575907;17.83;3.77;of all L1-dcache hits
24308737;;L1-dcache-loads;11980544;40.20;;
102712;;L1-dcache-store-misses;6281573;20.19;;
9525264;;L1-dcache-stores;3811756;11.34;;
223;;LLC-load-misses;18154734;36.85;0.14;of all LL-cache hits
156996;;LLC-loads;21962818;39.52;;
66;;LLC-store-misses;13376392;21.35;;
9064;;LLC-stores;16874483;23.29;;
631063;;branch-load-misses;23853694;30.03;;
73031748;;branch-loads;32921461;37.20;;
