# started on Sun Jan 13 18:08:27 2019

98099909;;branch-instructions;6231143;5.41;;
942194;;branch-misses;30229321;26.27;0.96;of all branches
691;;cache-misses;31457274;100.00;0.257;of all cache refs
73210820;;ref-cycles;41838679;100.00;;
268770;;cache-references;49940488;98.35;;
465562;;L1-dcache-load-misses;29577515;50.64;0.85;of all L1-dcache hits
55078883;;L1-dcache-loads;16633978;24.67;;
206295;;L1-dcache-store-misses;17147754;22.69;;
22663585;;L1-dcache-stores;15916537;19.10;;
279;;LLC-load-misses;16893333;18.27;0.10;of all LL-cache hits
271480;;LLC-loads;18038021;17.79;;
158;;LLC-store-misses;17345121;15.80;;
13824;;LLC-stores;12310410;10.83;;
955181;;branch-load-misses;13704984;11.91;;
99101645;;branch-loads;13704984;11.91;;
