# started on Sun Jan 13 17:40:50 2019

5453848;;branch-instructions;6670234;100.00;;
123210;;branch-misses;15213398;100.00;2.26;of all branches
716;;cache-misses;26021159;100.00;0.269;of all cache refs
61619200;;ref-cycles;35234626;100.00;;
265733;;cache-references;41158147;86.25;;
441112;;L1-dcache-load-misses;38682369;71.77;0.93;of all L1-dcache hits
47563057;;L1-dcache-loads;10772993;18.42;;
213119;;L1-dcache-store-misses;18727731;25.79;;
23021894;;L1-dcache-stores;22938842;28.17;;
523;;LLC-load-misses;29994752;29.23;0.16;of all LL-cache hits
322121;;LLC-loads;27149490;25.00;;
109;;LLC-store-misses;5962604;5.49;;
<not counted>;;LLC-stores;0;0.00;;
<not counted>;;branch-load-misses;0;100.00;;
<not counted>;;branch-loads;0;100.00;;
