# started on Sun Jan 13 17:51:34 2019

83896808;;branch-instructions;32832851;31.75;;
834978;;branch-misses;32811136;31.72;1.00;of all branches
1523;;cache-misses;40195590;38.86;0.241;of all cache refs
178176406;;ref-cycles;43894066;42.44;;
630816;;cache-references;33764282;32.64;;
907862;;L1-dcache-load-misses;31512762;30.47;1.08;of all L1-dcache hits
83744822;;L1-dcache-loads;10793448;10.43;;
331220;;L1-dcache-store-misses;13788448;13.33;;
31170012;;L1-dcache-stores;9759172;9.43;;
1903;;LLC-load-misses;10219766;9.88;0.63;of all LL-cache hits
304036;;LLC-loads;11406554;11.03;;
121;;LLC-store-misses;8566705;8.28;;
14237;;LLC-stores;10187742;9.85;;
841000;;branch-load-misses;12693421;12.27;;
85254848;;branch-loads;19015995;18.38;;
