# started on Sun Jan 13 17:50:48 2019

83179367;;branch-instructions;2481912;2.41;;
59466;;branch-misses;7480655;100.00;0.07;of all branches
561;;cache-misses;15014356;100.00;0.295;of all cache refs
36015120;;ref-cycles;20825564;100.00;;
190266;;cache-references;30701783;92.81;;
358792;;L1-dcache-load-misses;35189813;82.47;0.82;of all L1-dcache hits
43583057;;L1-dcache-loads;20518869;38.28;;
206984;;L1-dcache-store-misses;23414773;35.43;;
21269895;;L1-dcache-stores;21674654;28.79;;
279;;LLC-load-misses;23861955;26.53;0.09;of all LL-cache hits
302326;;LLC-loads;24400654;24.48;;
202;;LLC-store-misses;13304843;12.89;;
12585;;LLC-stores;3577120;3.46;;
862156;;branch-load-misses;3577120;3.46;;
91797595;;branch-loads;3577120;3.46;;
