# started on Sun Jan 13 17:42:22 2019

91835373;;branch-instructions;47638763;43.50;;
886375;;branch-misses;27020318;24.67;0.97;of all branches
1636;;cache-misses;25834013;23.59;0.272;of all cache refs
189148283;;ref-cycles;28530612;26.05;;
601021;;cache-references;20269307;18.51;;
179146;;L1-dcache-load-misses;17190755;80.08;0.80;of all L1-dcache hits
22475759;;L1-dcache-loads;8150290;29.37;;
98808;;L1-dcache-store-misses;10084368;31.96;;
11025267;;L1-dcache-stores;9990538;26.47;;
157;;LLC-load-misses;19482895;38.18;0.10;of all LL-cache hits
160246;;LLC-loads;18284048;32.64;;
72;;LLC-store-misses;11301380;18.13;;
10247;;LLC-stores;30759096;35.44;;
735779;;branch-load-misses;35766533;38.97;;
88900227;;branch-loads;50331567;47.32;;
