# started on Sun Jan 13 17:32:23 2019

594671;;branch-instructions;860040;100.00;;
103981;;branch-misses;12982677;100.00;17.49;of all branches
642;;cache-misses;18094532;100.00;0.268;of all cache refs
48161460;;ref-cycles;27895379;100.00;;
239870;;cache-references;39405904;98.25;;
450468;;L1-dcache-load-misses;36856940;73.95;0.93;of all L1-dcache hits
48289076;;L1-dcache-loads;22237344;35.67;;
217770;;L1-dcache-store-misses;22454341;31.06;;
23324547;;L1-dcache-stores;16136318;20.56;;
552;;LLC-load-misses;20938919;22.46;0.18;of all LL-cache hits
309240;;LLC-loads;24170201;23.55;;
131;;LLC-store-misses;9417776;9.17;;
<not counted>;;LLC-stores;0;0.00;;
<not counted>;;branch-load-misses;0;100.00;;
<not counted>;;branch-loads;0;100.00;;
