# started on Sun Jan 13 18:51:26 2019

96666132;;branch-instructions;17864292;15.88;;
916643;;branch-misses;9178265;8.16;0.95;of all branches
573;;cache-misses;18311527;100.00;0.302;of all cache refs
49215700;;ref-cycles;27995792;100.00;;
189692;;cache-references;33776390;94.83;;
354878;;L1-dcache-load-misses;39865447;89.70;0.91;of all L1-dcache hits
38840776;;L1-dcache-loads;12004318;25.21;;
172812;;L1-dcache-store-misses;10805155;19.56;;
18043562;;L1-dcache-stores;13936955;22.64;;
746;;LLC-load-misses;24147155;30.41;0.33;of all LL-cache hits
228341;;LLC-loads;24835835;28.75;;
107;;LLC-store-misses;17186969;17.80;;
13151;;LLC-stores;21493382;19.92;;
925316;;branch-load-misses;26096255;23.20;;
96775570;;branch-loads;26096255;23.20;;
