# started on Sun Jan 13 17:46:12 2019

98542648;;branch-instructions;49680728;42.23;;
1053223;;branch-misses;44579614;34.91;1.07;of all branches
1986;;cache-misses;39218631;30.71;0.290;of all cache refs
221422486;;ref-cycles;48342085;37.85;;
685122;;cache-references;19651245;15.39;;
983927;;L1-dcache-load-misses;22240434;17.41;0.95;of all L1-dcache hits
103455349;;L1-dcache-loads;12492200;9.78;;
395357;;L1-dcache-store-misses;16045703;12.56;;
36798937;;L1-dcache-stores;15590407;12.21;;
249;;LLC-load-misses;16899329;13.23;0.07;of all LL-cache hits
351896;;LLC-loads;16687026;13.06;;
1159;;LLC-store-misses;10144332;7.94;;
16283;;LLC-stores;11438546;8.95;;
1001729;;branch-load-misses;15483479;12.12;;
105199108;;branch-loads;19425587;15.21;;
