# started on Sun Jan 13 18:15:22 2019

97805221;;branch-instructions;62316098;53.54;;
934310;;branch-misses;62334250;53.55;0.96;of all branches
1188;;cache-misses;63213412;54.31;0.207;of all cache refs
204454669;;ref-cycles;65967669;56.67;;
573997;;cache-references;68591670;58.93;;
911512;;L1-dcache-load-misses;31096374;26.74;3.02;of all L1-dcache hits
30155569;;L1-dcache-loads;12636070;34.02;;
126120;;L1-dcache-store-misses;7083297;16.98;;
14046338;;L1-dcache-stores;10898852;22.69;;
126;;LLC-load-misses;8819016;17.45;0.08;of all LL-cache hits
158518;;LLC-loads;6946030;12.63;;
49;;LLC-store-misses;5769461;10.25;;
7897;;LLC-stores;2634170;4.57;;
520832;;branch-load-misses;7760609;12.37;;
55202108;;branch-loads;14700089;21.09;;
