# started on Sun Jan 13 18:22:16 2019

56344872;;branch-instructions;157370;0.15;;
70997;;branch-misses;8904883;100.00;0.13;of all branches
624;;cache-misses;15092514;100.00;0.298;of all cache refs
42997340;;ref-cycles;24909850;100.00;;
209336;;cache-references;35664308;99.85;;
405839;;L1-dcache-load-misses;37742797;80.91;0.87;of all L1-dcache hits
46803102;;L1-dcache-loads;21868973;37.98;;
186952;;L1-dcache-store-misses;13938362;23.01;;
17933697;;L1-dcache-stores;10587295;15.53;;
283;;LLC-load-misses;22257516;26.87;0.10;of all LL-cache hits
293795;;LLC-loads;30349860;30.80;;
186;;LLC-store-misses;19214623;18.83;;
13627;;LLC-stores;3534940;3.46;;
830915;;branch-load-misses;3534940;3.46;;
84828591;;branch-loads;3534940;3.46;;
