# started on Sun Jan 13 18:59:07 2019

96891769;;branch-instructions;44956697;39.25;;
1028933;;branch-misses;60030023;48.08;1.06;of all branches
1834;;cache-misses;46637446;37.35;0.282;of all cache refs
217626494;;ref-cycles;49386952;39.55;;
649627;;cache-references;34609148;27.72;;
892832;;L1-dcache-load-misses;17414502;13.96;3.48;of all L1-dcache hits
25631023;;L1-dcache-loads;5218925;16.58;;
96833;;L1-dcache-store-misses;5220142;15.31;;
16083191;;L1-dcache-stores;25086272;44.35;;
447;;LLC-load-misses;26398762;43.63;0.26;of all LL-cache hits
172332;;LLC-loads;6536672;10.36;;
57;;LLC-store-misses;11231399;15.66;;
8346;;LLC-stores;13202532;17.30;;
716211;;branch-load-misses;26004518;29.18;;
84814216;;branch-loads;36006205;36.33;;
