# started on Sun Jan 13 18:55:16 2019

101826519;;branch-instructions;69928484;58.40;;
968183;;branch-misses;67174859;56.10;0.95;of all branches
1659;;cache-misses;51184372;42.74;0.275;of all cache refs
210554823;;ref-cycles;56444133;47.14;;
603657;;cache-references;57049505;47.64;;
921962;;L1-dcache-load-misses;12428668;10.39;3.84;of all L1-dcache hits
23983195;;L1-dcache-loads;9871985;33.61;;
86585;;L1-dcache-store-misses;9833566;32.09;;
10791973;;L1-dcache-stores;9269988;23.99;;
703;;LLC-load-misses;11927274;28.02;0.51;of all LL-cache hits
137928;;LLC-loads;10370353;21.16;;
63;;LLC-store-misses;15627621;26.85;;
7280;;LLC-stores;13257046;21.29;;
641479;;branch-load-misses;30561567;38.41;;
69605637;;branch-loads;33183782;40.37;;
