# started on Sun Jan 13 17:35:27 2019

94814519;;branch-instructions;74944543;65.91;;
911726;;branch-misses;73621092;64.74;0.96;of all branches
1298;;cache-misses;72295672;63.58;0.221;of all cache refs
198507940;;ref-cycles;77679590;68.31;;
587613;;cache-references;72404659;63.67;;
865792;;L1-dcache-load-misses;18877486;16.62;4.79;of all L1-dcache hits
18073586;;L1-dcache-loads;5878443;26.57;;
89972;;L1-dcache-store-misses;8822111;31.02;;
9141509;;L1-dcache-stores;8816347;28.50;;
551;;LLC-load-misses;4622954;13.98;0.66;of all LL-cache hits
82965;;LLC-loads;3438923;10.00;;
82;;LLC-store-misses;5130071;13.43;;
5103;;LLC-stores;5133452;12.99;;
366931;;branch-load-misses;10273348;23.01;;
41948596;;branch-loads;15413074;30.96;;
